query,hospital_id,hospital_name,label,pred
Hip Replacement Lahore,6,Shifa International,0,1
Hip Replacement Lahore,7,E-Shifa,0,1
Hip Replacement Lahore,8,All Medical Centre,0,1
Hip Replacement Lahore,9,Quaid-e-Azam International Hospital,0,1
Hip Replacement Lahore,10,Rehman Medical Institute,0,1
Hip Replacement Lahore,11,Hameed Latif Hospital,0,1
Hip Replacement Lahore,12,Hearts International,0,1
Hip Replacement Lahore,13,Doctors Hospital,0,1
Hip Replacement Lahore,14,Kulsum International Hospital,0,1
Hip Replacement Lahore,15,Medikay Cardiac Center,0,1
Hip Replacement Lahore,16,Bahria International Hospital,0,1
Hip Replacement Lahore,17,MMC General Hospital,0,1
Hip Replacement Lahore,18,Northwest General Hospital,0,1
Hip Replacement Lahore,19,South City Hospital,0,1
Hip Replacement Lahore,20,Tabba Heart Institute,0,1
Hip Replacement Lahore,21,Irfan General Hospital,0,1
Hip Replacement Lahore,22,Dr. Zia uddin Hospital,0,1
Hip Replacement Lahore,23,Peshawar Institute of Medical Sciences,0,1
Hip Replacement Lahore,24,Hair Transplant Institute,0,1
Hip Replacement Lahore,25,Cosmetic Expert Clinic,0,1
Hip Replacement Lahore,26,Concept Fertility Clinic,0,1
Hip Replacement Lahore,27,NIBD & BMT,0,1
Hip Replacement Lahore,28,Prime Teaching Hospital,0,1
Hip Replacement Lahore,29,Horizon,1,1
Hip Replacement Lahore,30,Dr. Zia uddin Hospital,0,1
Knee Replacement Lahore,1,Pak Emirates Military Hospital (PEMH),0,1
Knee Replacement Lahore,2,MedAsk Tours,0,1
Knee Replacement Lahore,3,Agha Khan University Hospital,0,1
Knee Replacement Lahore,4,Shoukat Khanum M Hospital,0,1
Knee Replacement Lahore,5,Shoukat Khanum M Hospital,0,1
Knee Replacement Lahore,6,Shifa International,0,1
Knee Replacement Lahore,7,E-Shifa,0,1
Knee Replacement Lahore,8,All Medical Centre,0,1
Knee Replacement Lahore,9,Quaid-e-Azam International Hospital,0,1
Knee Replacement Lahore,10,Rehman Medical Institute,0,1
Knee Replacement Lahore,11,Hameed Latif Hospital,0,1
Knee Replacement Lahore,12,Hearts International,0,1
Knee Replacement Lahore,13,Doctors Hospital,0,1
Knee Replacement Lahore,14,Kulsum International Hospital,0,1
Knee Replacement Lahore,15,Medikay Cardiac Center,0,1
Knee Replacement Lahore,16,Bahria International Hospital,0,1
Knee Replacement Lahore,17,MMC General Hospital,0,1
Knee Replacement Lahore,18,Northwest General Hospital,0,1
Knee Replacement Lahore,19,South City Hospital,0,1
Knee Replacement Lahore,20,Tabba Heart Institute,0,1
Knee Replacement Lahore,21,Irfan General Hospital,0,1
Knee Replacement Lahore,22,Dr. Zia uddin Hospital,0,1
Knee Replacement Lahore,23,Peshawar Institute of Medical Sciences,0,1
Knee Replacement Lahore,24,Hair Transplant Institute,0,1
Knee Replacement Lahore,25,Cosmetic Expert Clinic,0,1
Knee Replacement Lahore,26,Concept Fertility Clinic,0,1
Knee Replacement Lahore,27,NIBD & BMT,0,1
Knee Replacement Lahore,28,Prime Teaching Hospital,0,1
Knee Replacement Lahore,29,Horizon,1,1
Knee Replacement Lahore,30,Dr. Zia uddin Hospital,0,1
Multi-Disciplinary Karachi,1,Pak Emirates Military Hospital (PEMH),0,1
Multi-Disciplinary Karachi,2,MedAsk Tours,0,1
Multi-Disciplinary Karachi,3,Agha Khan University Hospital,0,1
Multi-Disciplinary Karachi,4,Shoukat Khanum M Hospital,0,1
Multi-Disciplinary Karachi,5,Shoukat Khanum M Hospital,0,1
Multi-Disciplinary Karachi,6,Shifa International,0,1
Multi-Disciplinary Karachi,7,E-Shifa,0,1
Multi-Disciplinary Karachi,8,All Medical Centre,0,1
Multi-Disciplinary Karachi,9,Quaid-e-Azam International Hospital,0,1
Multi-Disciplinary Karachi,10,Rehman Medical Institute,0,1
Multi-Disciplinary Karachi,11,Hameed Latif Hospital,0,1
Multi-Disciplinary Karachi,12,Hearts International,0,1
Multi-Disciplinary Karachi,13,Doctors Hospital,0,1
Multi-Disciplinary Karachi,14,Kulsum International Hospital,0,1
Multi-Disciplinary Karachi,15,Medikay Cardiac Center,0,1
Multi-Disciplinary Karachi,16,Bahria International Hospital,0,1
Multi-Disciplinary Karachi,17,MMC General Hospital,0,1
Multi-Disciplinary Karachi,18,Northwest General Hospital,0,1
Multi-Disciplinary Karachi,19,South City Hospital,0,1
Multi-Disciplinary Karachi,20,Tabba Heart Institute,0,1
Multi-Disciplinary Karachi,21,Irfan General Hospital,0,1
Multi-Disciplinary Karachi,22,Dr. Zia uddin Hospital,0,1
Multi-Disciplinary Karachi,23,Peshawar Institute of Medical Sciences,0,1
Multi-Disciplinary Karachi,24,Hair Transplant Institute,0,1
Multi-Disciplinary Karachi,25,Cosmetic Expert Clinic,0,1
Multi-Disciplinary Karachi,26,Concept Fertility Clinic,0,1
Multi-Disciplinary Karachi,27,NIBD & BMT,0,1
Multi-Disciplinary Karachi,28,Prime Teaching Hospital,0,1
Multi-Disciplinary Karachi,29,Horizon,0,1
Multi-Disciplinary Karachi,30,Dr. Zia uddin Hospital,1,1
Tertiary Karachi,1,Pak Emirates Military Hospital (PEMH),0,1
Tertiary Karachi,2,MedAsk Tours,0,1
Tertiary Karachi,3,Agha Khan University Hospital,0,1
Tertiary Karachi,4,Shoukat Khanum M Hospital,0,1
Tertiary Karachi,5,Shoukat Khanum M Hospital,0,1
Tertiary Karachi,6,Shifa International,0,1
Tertiary Karachi,7,E-Shifa,0,1
Tertiary Karachi,8,All Medical Centre,0,1
Tertiary Karachi,9,Quaid-e-Azam International Hospital,0,1
Tertiary Karachi,10,Rehman Medical Institute,0,1
Tertiary Karachi,11,Hameed Latif Hospital,0,1
Tertiary Karachi,12,Hearts International,0,1
Tertiary Karachi,13,Doctors Hospital,0,1
Tertiary Karachi,14,Kulsum International Hospital,0,1
Tertiary Karachi,15,Medikay Cardiac Center,0,1
Tertiary Karachi,16,Bahria International Hospital,0,1
Tertiary Karachi,17,MMC General Hospital,0,1
Tertiary Karachi,18,Northwest General Hospital,0,1
Tertiary Karachi,19,South City Hospital,0,1
Tertiary Karachi,20,Tabba Heart Institute,0,1
Tertiary Karachi,21,Irfan General Hospital,0,1
Tertiary Karachi,22,Dr. Zia uddin Hospital,0,1
Tertiary Karachi,23,Peshawar Institute of Medical Sciences,0,1
Tertiary Karachi,24,Hair Transplant Institute,0,1
Tertiary Karachi,25,Cosmetic Expert Clinic,0,1
Tertiary Karachi,26,Concept Fertility Clinic,0,1
Tertiary Karachi,27,NIBD & BMT,0,1
Tertiary Karachi,28,Prime Teaching Hospital,0,1
Tertiary Karachi,29,Horizon,0,1
Tertiary Karachi,30,Dr. Zia uddin Hospital,1,1
Care Karachi,1,Pak Emirates Military Hospital (PEMH),0,1
Care Karachi,2,MedAsk Tours,0,1
Care Karachi,3,Agha Khan University Hospital,0,1
Care Karachi,4,Shoukat Khanum M Hospital,0,1
Care Karachi,5,Shoukat Khanum M Hospital,0,1
Care Karachi,6,Shifa International,0,1
Care Karachi,7,E-Shifa,0,1
Care Karachi,8,All Medical Centre,0,1
Care Karachi,9,Quaid-e-Azam International Hospital,0,1
Care Karachi,10,Rehman Medical Institute,0,1
Care Karachi,11,Hameed Latif Hospital,0,1
Care Karachi,12,Hearts International,0,1
Care Karachi,13,Doctors Hospital,0,1
Care Karachi,14,Kulsum International Hospital,0,1
Care Karachi,15,Medikay Cardiac Center,0,1
Care Karachi,16,Bahria International Hospital,0,1
Care Karachi,17,MMC General Hospital,0,1
Care Karachi,18,Northwest General Hospital,0,1
Care Karachi,19,South City Hospital,0,1
Care Karachi,20,Tabba Heart Institute,0,1
Care Karachi,21,Irfan General Hospital,0,1
Care Karachi,22,Dr. Zia uddin Hospital,0,1
Care Karachi,23,Peshawar Institute of Medical Sciences,0,1
Care Karachi,24,Hair Transplant Institute,0,1
Care Karachi,25,Cosmetic Expert Clinic,0,1
Care Karachi,26,Concept Fertility Clinic,0,1
Care Karachi,27,NIBD & BMT,0,1
Care Karachi,28,Prime Teaching Hospital,0,1
Care Karachi,29,Horizon,0,1
Care Karachi,30,Dr. Zia uddin Hospital,1,1
Renal Transplant Karachi,1,Pak Emirates Military Hospital (PEMH),0,1
Renal Transplant Karachi,2,MedAsk Tours,0,1
Renal Transplant Karachi,3,Agha Khan University Hospital,0,1
Renal Transplant Karachi,4,Shoukat Khanum M Hospital,0,1
Renal Transplant Karachi,5,Shoukat Khanum M Hospital,0,1
Renal Transplant Karachi,6,Shifa International,0,1
Renal Transplant Karachi,7,E-Shifa,0,1
Renal Transplant Karachi,8,All Medical Centre,0,1
Renal Transplant Karachi,9,Quaid-e-Azam International Hospital,0,1
Renal Transplant Karachi,10,Rehman Medical Institute,0,1
Renal Transplant Karachi,11,Hameed Latif Hospital,0,1
Renal Transplant Karachi,12,Hearts International,0,1
Renal Transplant Karachi,13,Doctors Hospital,0,1
Renal Transplant Karachi,14,Kulsum International Hospital,0,1
Renal Transplant Karachi,15,Medikay Cardiac Center,0,1
Renal Transplant Karachi,16,Bahria International Hospital,0,1
Renal Transplant Karachi,17,MMC General Hospital,0,1
Renal Transplant Karachi,18,Northwest General Hospital,0,1
Renal Transplant Karachi,19,South City Hospital,0,1
Renal Transplant Karachi,20,Tabba Heart Institute,0,1
Renal Transplant Karachi,21,Irfan General Hospital,0,1
Renal Transplant Karachi,22,Dr. Zia uddin Hospital,0,1
Renal Transplant Karachi,23,Peshawar Institute of Medical Sciences,0,1
Renal Transplant Karachi,24,Hair Transplant Institute,0,1
Renal Transplant Karachi,25,Cosmetic Expert Clinic,0,1
Renal Transplant Karachi,26,Concept Fertility Clinic,0,1
Renal Transplant Karachi,27,NIBD & BMT,0,1
Renal Transplant Karachi,28,Prime Teaching Hospital,0,1
Renal Transplant Karachi,29,Horizon,0,1
Renal Transplant Karachi,30,Dr. Zia uddin Hospital,1,1
Spinal Cord Karachi,1,Pak Emirates Military Hospital (PEMH),0,1
Spinal Cord Karachi,2,MedAsk Tours,0,1
Spinal Cord Karachi,3,Agha Khan University Hospital,0,1
Spinal Cord Karachi,4,Shoukat Khanum M Hospital,0,1
Spinal Cord Karachi,5,Shoukat Khanum M Hospital,0,1
Spinal Cord Karachi,6,Shifa International,0,1
Spinal Cord Karachi,7,E-Shifa,0,1
Spinal Cord Karachi,8,All Medical Centre,0,1
Spinal Cord Karachi,9,Quaid-e-Azam International Hospital,0,1
Spinal Cord Karachi,10,Rehman Medical Institute,0,1
Spinal Cord Karachi,11,Hameed Latif Hospital,0,1
Spinal Cord Karachi,12,Hearts International,0,1
Spinal Cord Karachi,13,Doctors Hospital,0,1
Spinal Cord Karachi,14,Kulsum International Hospital,0,1
Spinal Cord Karachi,15,Medikay Cardiac Center,0,1
Spinal Cord Karachi,16,Bahria International Hospital,0,1
Spinal Cord Karachi,17,MMC General Hospital,0,1
Spinal Cord Karachi,18,Northwest General Hospital,0,1
Spinal Cord Karachi,19,South City Hospital,0,1
Spinal Cord Karachi,20,Tabba Heart Institute,0,1
Spinal Cord Karachi,21,Irfan General Hospital,0,1
Spinal Cord Karachi,22,Dr. Zia uddin Hospital,0,1
Spinal Cord Karachi,23,Peshawar Institute of Medical Sciences,0,1
Spinal Cord Karachi,24,Hair Transplant Institute,0,1
Spinal Cord Karachi,25,Cosmetic Expert Clinic,0,1
Spinal Cord Karachi,26,Concept Fertility Clinic,0,1
Spinal Cord Karachi,27,NIBD & BMT,0,1
Spinal Cord Karachi,28,Prime Teaching Hospital,0,1
Spinal Cord Karachi,29,Horizon,0,1
Spinal Cord Karachi,30,Dr. Zia uddin Hospital,1,1
Orthopedics Karachi,1,Pak Emirates Military Hospital (PEMH),0,1
Orthopedics Karachi,2,MedAsk Tours,0,1
Orthopedics Karachi,3,Agha Khan University Hospital,1,1
Orthopedics Karachi,4,Shoukat Khanum M Hospital,0,1
Orthopedics Karachi,5,Shoukat Khanum M Hospital,0,1
Orthopedics Karachi,6,Shifa International,0,1
Orthopedics Karachi,7,E-Shifa,0,1
Orthopedics Karachi,8,All Medical Centre,0,1
Orthopedics Karachi,9,Quaid-e-Azam International Hospital,0,1
Orthopedics Karachi,10,Rehman Medical Institute,0,1
Orthopedics Karachi,11,Hameed Latif Hospital,0,1
Orthopedics Karachi,12,Hearts International,0,1
Orthopedics Karachi,13,Doctors Hospital,0,1
Orthopedics Karachi,14,Kulsum International Hospital,0,1
Orthopedics Karachi,15,Medikay Cardiac Center,0,1
Orthopedics Karachi,16,Bahria International Hospital,0,1
Orthopedics Karachi,17,MMC General Hospital,0,1
Orthopedics Karachi,18,Northwest General Hospital,0,1
Orthopedics Karachi,19,South City Hospital,1,1
Orthopedics Karachi,20,Tabba Heart Institute,0,1
Orthopedics Karachi,21,Irfan General Hospital,0,1
Orthopedics Karachi,22,Dr. Zia uddin Hospital,1,1
Orthopedics Karachi,23,Peshawar Institute of Medical Sciences,0,1
Orthopedics Karachi,24,Hair Transplant Institute,0,1
Orthopedics Karachi,25,Cosmetic Expert Clinic,0,1
Orthopedics Karachi,26,Concept Fertility Clinic,0,1
Orthopedics Karachi,27,NIBD & BMT,0,1
Orthopedics Karachi,28,Prime Teaching Hospital,0,1
Orthopedics Karachi,29,Horizon,0,1
Orthopedics Karachi,30,Dr. Zia uddin Hospital,0,1
